timestamps,TP9,AF7,AF8,TP10,Right AUX
1688548422.608,-39.551,-9.766,-17.090,-44.922,0.000
1688548422.611,-43.945,-1.953,-28.809,-39.062,0.000
1688548422.615,-30.762,7.812,-28.320,-41.992,0.000
1688548422.619,-32.227,8.301,-10.254,-55.176,0.000
1688548422.623,-34.668,0.000,-6.836,-51.758,0.000
1688548422.627,-27.344,3.418,-11.230,-41.992,0.000
1688548422.631,-22.949,11.230,-1.465,-30.273,0.000
1688548422.635,-25.879,11.230,10.254,-37.109,0.000
1688548422.639,-40.527,3.906,5.859,-46.875,0.000
1688548422.643,-43.945,1.465,-3.906,-46.875,0.000
1688548422.647,-37.598,9.766,7.812,-46.875,0.000
1688548422.650,-34.668,16.113,14.648,-38.574,0.000
1688548422.654,-35.156,7.324,-1.465,-40.039,0.000
1688548422.658,-36.133,5.371,-6.836,-44.922,0.000
1688548422.662,-37.109,15.137,-1.465,-40.527,0.000
1688548422.666,-37.598,18.555,-10.254,-31.250,0.000
1688548422.670,-28.809,16.113,-19.043,-32.715,0.000
1688548422.674,-27.344,10.742,-17.578,-37.109,0.000
1688548422.678,-35.645,10.742,-3.418,-34.668,0.000
1688548422.682,-34.668,8.789,-1.953,-41.504,0.000
1688548422.686,-32.715,11.230,-15.137,-39.062,0.000
1688548422.690,-32.227,14.160,-6.348,-20.020,0.000
1688548422.693,-26.855,5.859,9.277,-22.949,0.000
1688548422.697,-26.367,-8.789,5.859,-40.527,0.000
1688548422.701,-26.855,-11.719,-1.465,-41.992,0.000
1688548422.705,-26.855,-7.812,-9.277,-37.598,0.000
1688548422.709,-29.297,-8.301,-17.578,-42.480,0.000
1688548422.713,-28.320,-12.207,-20.996,-40.039,0.000
1688548422.717,-30.273,-19.531,-18.066,-42.480,0.000
1688548422.721,-46.875,-25.879,-21.484,-54.199,0.000
1688548422.725,-62.012,-30.273,-22.461,-54.199,0.000
1688548422.729,-45.410,-32.227,-17.578,-46.875,0.000
1688548422.733,-39.062,-42.969,-20.508,-41.504,0.000
1688548422.736,-51.758,-53.711,-18.066,-49.805,0.000
1688548422.740,-49.805,-60.059,-22.949,-61.035,0.000
1688548422.744,-48.828,-62.500,-33.691,-63.965,0.000
1688548422.748,-53.711,-62.988,-34.180,-69.824,0.000
1688548422.752,-51.758,-62.988,-39.062,-69.336,0.000
1688548422.756,-59.082,-62.500,-41.992,-72.754,0.000
1688548422.760,-73.242,-60.547,-45.410,-84.473,0.000
1688548422.764,-66.406,-59.082,-38.574,-85.449,0.000
1688548422.768,-63.965,-62.012,-32.227,-81.543,0.000
1688548422.772,-62.500,-57.129,-25.391,-72.266,0.000
1688548422.776,-58.105,-46.387,-19.531,-64.941,0.000
1688548422.779,-61.035,-45.410,-11.719,-63.477,0.000
1688548422.783,-58.105,-45.898,15.137,-66.406,0.000
1688548422.787,-51.270,-43.945,18.555,-63.965,0.000
1688548422.791,-53.711,-54.199,-4.883,-61.035,0.000
1688548422.795,-52.246,-59.082,-14.160,-50.781,0.000
1688548422.799,-47.363,-58.594,-11.719,-59.082,0.000
1688548422.803,-39.062,-62.988,-10.254,-62.500,0.000
1688548422.807,-37.109,-70.801,-4.883,-54.688,0.000
1688548422.811,-35.156,-74.707,-3.906,-52.734,0.000
1688548422.815,-32.715,-72.754,-0.488,-50.293,0.000
1688548422.818,-46.875,-79.590,-0.488,-58.594,0.000
1688548422.822,-61.035,-83.984,-9.277,-57.129,0.000
1688548422.826,-62.012,-72.266,-6.348,-46.875,0.000
1688548422.830,-51.270,-57.129,1.953,-41.016,0.000
1688548422.834,-47.363,-52.246,-0.977,-44.434,0.000
1688548422.838,-48.828,-57.129,2.441,-61.523,0.000
1688548422.842,-61.523,-56.641,6.836,-60.059,0.000
1688548422.846,-60.059,-54.688,0.977,-42.969,0.000
1688548422.850,-41.504,-58.105,-13.184,-41.016,0.000
1688548422.854,-41.016,-65.430,-17.578,-46.875,0.000
1688548422.858,-43.457,-65.918,-9.277,-48.828,0.000
1688548422.861,-48.828,-63.965,-17.578,-59.570,0.000
1688548422.865,-46.875,-70.312,-29.297,-57.129,0.000
1688548422.869,-43.945,-74.707,-16.602,-37.598,0.000
1688548422.873,-54.199,-81.055,-7.812,-58.594,0.000
1688548422.877,-62.988,-88.867,-25.879,-74.707,0.000
1688548422.881,-75.195,-86.426,-33.203,-69.336,0.000
1688548422.885,-69.336,-75.195,-35.645,-67.383,0.000
1688548422.889,-59.570,-74.219,-44.434,-64.941,0.000
1688548422.893,-58.105,-87.402,-53.223,-65.918,0.000
1688548422.897,-65.918,-91.797,-59.082,-68.848,0.000
1688548422.901,-73.730,-82.520,-46.387,-82.031,0.000
1688548422.904,-60.547,-65.918,-41.016,-75.195,0.000
1688548422.908,-51.758,-55.664,-38.574,-61.523,0.000
1688548422.912,-54.688,-60.547,-42.969,-54.199,0.000
1688548422.916,-56.641,-58.105,-38.086,-54.688,0.000
1688548422.920,-63.965,-52.734,-31.250,-60.547,0.000
1688548422.924,-42.480,-59.570,-30.273,-34.180,0.000
1688548422.928,-20.996,-57.129,-26.855,-12.207,0.000
1688548422.932,-44.922,-45.410,-28.320,-44.922,0.000
1688548422.936,-65.430,-34.668,-28.320,-73.242,0.000
1688548422.940,-59.082,-26.855,-37.598,-64.453,0.000
1688548422.943,-46.387,-25.391,-37.109,-60.547,0.000
1688548422.947,-39.551,-32.227,-26.367,-61.523,0.000
1688548422.951,-25.391,-26.367,-23.926,-44.434,0.000
1688548422.955,-12.207,-10.742,-23.438,-31.250,0.000
1688548422.959,-10.742,-13.672,-31.738,-29.785,0.000
1688548422.963,-5.859,-16.113,-25.391,-34.180,0.000
1688548422.967,6.348,-11.719,-13.672,-25.391,0.000
1688548422.971,18.555,-13.672,-20.996,-10.254,0.000
1688548422.975,22.949,-12.207,-21.484,-14.648,0.000
1688548422.979,20.508,-13.672,-20.996,-17.090,0.000
1688548422.983,26.855,-20.508,-23.438,-6.836,0.000
1688548422.986,15.625,-22.949,-26.855,-15.137,0.000
1688548422.990,10.742,-15.625,-26.855,-5.859,0.000
1688548422.994,13.184,-13.184,-18.555,-0.977,0.000
1688548422.998,3.418,-23.926,-28.320,-16.602,0.000
1688548423.002,2.930,-30.762,-38.086,-16.602,0.000
1688548423.006,-1.465,-27.344,-34.668,-26.855,0.000
1688548423.010,-0.488,-17.578,-32.227,-30.762,0.000
1688548423.014,3.906,-19.531,-41.504,-22.949,0.000
1688548423.018,1.953,-18.555,-55.664,-27.344,0.000
1688548423.022,-8.789,-19.043,-52.734,-39.551,0.000
1688548423.025,-17.578,-24.414,-55.664,-45.898,0.000
1688548423.029,-9.277,-32.227,-56.152,-30.762,0.000
1688548423.033,-1.465,-32.227,-45.410,-19.531,0.000
1688548423.037,-14.648,-30.273,-37.598,-29.785,0.000
1688548423.041,-16.602,-25.879,-31.250,-31.738,0.000
1688548423.045,-7.324,-20.020,-29.785,-26.855,0.000
1688548423.049,-12.207,-23.438,-32.715,-27.832,0.000
1688548423.053,-16.602,-31.738,-37.598,-25.879,0.000
1688548423.057,-21.973,-44.922,-45.898,-38.086,0.000
1688548423.061,-30.762,-48.340,-59.570,-39.062,0.000
1688548423.065,-32.227,-41.016,-57.617,-28.320,0.000
1688548423.068,-25.391,-29.785,-41.016,-31.250,0.000
1688548423.072,-20.996,-30.273,-46.875,-33.691,0.000
1688548423.076,-17.578,-38.574,-54.688,-34.668,0.000
1688548423.080,-18.555,-40.527,-50.293,-33.203,0.000
1688548423.084,-28.809,-42.969,-47.363,-43.457,0.000
1688548423.088,-29.785,-45.898,-51.270,-46.875,0.000
1688548423.092,-21.484,-48.828,-54.688,-35.156,0.000
1688548423.096,-18.066,-49.316,-65.430,-32.227,0.000
1688548423.100,-30.273,-44.922,-69.824,-43.457,0.000
1688548423.104,-33.691,-39.551,-64.941,-53.711,0.000
1688548423.108,-27.344,-36.133,-70.312,-46.387,0.000
1688548423.111,-29.297,-39.062,-63.477,-39.062,0.000
1688548423.115,-17.578,-40.039,-47.363,-34.180,0.000
1688548423.119,-13.672,-40.039,-42.969,-34.668,0.000
1688548423.123,-27.344,-48.340,-44.434,-45.410,0.000
1688548423.127,-24.414,-50.293,-36.133,-33.203,0.000
1688548423.131,-19.531,-49.316,-28.320,-23.438,0.000
1688548423.135,-20.508,-49.805,-22.949,-34.180,0.000
1688548423.139,-26.367,-53.223,-21.484,-52.246,0.000
1688548423.143,-26.855,-50.781,-23.926,-58.594,0.000
1688548423.147,-18.066,-34.668,-13.184,-46.875,0.000
1688548423.151,-15.625,-25.391,-8.789,-29.297,0.000
1688548423.154,-17.090,-31.250,-10.254,-20.020,0.000
1688548423.158,-20.508,-34.180,-4.395,-41.016,0.000
1688548423.162,-24.414,-30.762,-20.508,-53.711,0.000
1688548423.166,-20.508,-29.785,-22.461,-37.109,0.000
1688548423.170,-17.578,-31.738,-10.254,-25.879,0.000
1688548423.174,-21.973,-39.062,-10.742,-22.949,0.000
1688548423.178,-28.320,-39.062,-13.184,-24.414,0.000
1688548423.182,-34.180,-38.086,-11.719,-24.902,0.000
1688548423.186,-27.832,-33.691,-11.230,-20.020,0.000
1688548423.190,-24.414,-28.320,-12.695,-20.020,0.000
1688548423.193,-28.320,-32.715,-16.113,-25.879,0.000
1688548423.197,-24.902,-26.855,-22.461,-23.926,0.000
1688548423.201,-19.043,-19.043,-7.324,-28.320,0.000
1688548423.205,-14.648,-19.531,8.789,-34.180,0.000
1688548423.209,-20.996,-22.949,-6.348,-23.926,0.000
1688548423.213,-21.973,-22.461,-8.789,-18.066,0.000
1688548423.217,-18.555,-20.020,-8.789,-29.785,0.000
1688548423.221,-20.020,-27.832,-15.625,-34.668,0.000
1688548423.225,-12.695,-31.250,-17.090,-14.648,0.000
1688548423.229,-2.441,-29.785,-20.020,-10.254,0.000
1688548423.233,-13.184,-25.879,-22.949,-26.367,0.000
1688548423.236,-30.762,-25.879,-30.273,-28.320,0.000
1688548423.240,-36.621,-30.273,-36.133,-25.879,0.000
1688548423.244,-34.180,-27.344,-34.180,-31.738,0.000
1688548423.248,-24.902,-19.043,-15.625,-23.438,0.000
1688548423.252,-18.555,-14.648,-15.137,-11.719,0.000
1688548423.256,-28.320,-13.184,-20.996,-22.949,0.000
1688548423.260,-39.062,-15.625,-21.484,-31.250,0.000
1688548423.264,-35.156,-17.578,-20.020,-37.109,0.000
1688548423.268,-36.133,-16.113,-23.438,-40.039,0.000
1688548423.272,-35.645,-20.508,-20.996,-37.598,0.000
1688548423.276,-29.297,-21.484,-13.672,-29.785,0.000
1688548423.279,-40.039,-17.090,-16.113,-33.203,0.000
1688548423.283,-42.480,-24.414,-9.277,-44.434,0.000
1688548423.287,-30.273,-25.879,-9.277,-31.250,0.000
1688548423.291,-23.438,-20.996,0.000,-28.809,0.000
1688548423.295,-20.508,-26.855,13.184,-42.969,0.000
1688548423.299,-25.879,-38.574,4.883,-45.410,0.000
1688548423.303,-40.039,-47.852,2.930,-58.105,0.000
1688548423.307,-40.527,-45.410,6.348,-60.059,0.000
1688548423.311,-32.715,-36.133,13.672,-48.340,0.000
1688548423.315,-33.691,-31.738,16.602,-47.852,0.000
1688548423.318,-24.902,-27.832,21.973,-42.969,0.000
1688548423.322,-24.902,-28.809,38.086,-41.992,0.000
1688548423.326,-35.156,-31.738,41.992,-41.504,0.000
1688548423.330,-37.598,-40.527,33.203,-28.809,0.000
1688548423.334,-33.203,-41.504,36.621,-11.719,0.000
1688548423.338,-35.156,-32.227,40.039,-28.809,0.000
1688548423.342,-40.039,-33.203,25.391,-45.898,0.000
1688548423.346,-36.621,-32.227,20.020,-46.387,0.000
1688548423.350,-31.250,-28.320,23.926,-44.434,0.000
1688548423.354,-36.133,-34.668,15.625,-39.062,0.000
1688548423.358,-51.758,-36.621,3.906,-38.086,0.000
1688548423.361,-53.711,-36.133,2.441,-39.551,0.000
1688548423.365,-36.621,-47.852,20.996,-44.434,0.000
1688548423.369,-35.645,-55.176,35.156,-46.875,0.000
1688548423.373,-41.992,-54.688,20.996,-45.898,0.000
1688548423.377,-38.086,-56.152,6.836,-44.922,0.000
1688548423.381,-40.039,-48.828,-0.977,-49.805,0.000
1688548423.385,-50.293,-39.551,1.953,-53.711,0.000
1688548423.389,-48.828,-40.039,2.930,-50.781,0.000
1688548423.393,-37.598,-40.039,-4.395,-40.527,0.000
1688548423.397,-36.621,-40.527,5.371,-40.039,0.000
1688548423.400,-38.574,-38.086,14.160,-49.316,0.000
1688548423.404,-35.645,-37.598,8.301,-49.316,0.000
1688548423.408,-31.738,-37.109,-1.465,-46.875,0.000
1688548423.412,-34.180,-33.203,10.742,-43.945,0.000
1688548423.416,-40.039,-29.785,11.719,-45.898,0.000
1688548423.420,-50.781,-28.809,-4.395,-63.477,0.000
1688548423.424,-62.500,-23.438,-7.812,-65.918,0.000
1688548423.428,-53.711,-15.137,-5.859,-54.688,0.000
1688548423.432,-45.898,-20.020,-14.648,-52.734,0.000
1688548423.436,-54.688,-34.668,-38.574,-57.129,0.000
1688548423.440,-56.152,-36.621,-45.898,-61.035,0.000
1688548423.443,-58.594,-30.762,-26.367,-54.688,0.000
1688548423.447,-52.734,-29.297,-26.855,-42.969,0.000
1688548423.451,-43.457,-26.367,-34.180,-40.039,0.000
1688548423.455,-44.922,-26.855,-33.203,-40.527,0.000
1688548423.459,-50.293,-23.438,-43.945,-51.270,0.000
1688548423.463,-52.246,-27.832,-47.852,-57.129,0.000
1688548423.467,-46.387,-33.691,-44.434,-51.758,0.000
1688548423.471,-40.527,-33.203,-47.852,-48.828,0.000
1688548423.475,-40.527,-39.062,-37.598,-52.734,0.000
1688548423.479,-40.527,-35.156,-31.250,-60.547,0.000
1688548423.483,-39.551,-32.227,-47.363,-49.316,0.000
1688548423.486,-40.527,-33.203,-41.992,-44.434,0.000
1688548423.490,-37.598,-33.203,-29.785,-45.898,0.000
1688548423.494,-33.691,-36.621,-35.156,-43.945,0.000
1688548423.498,-41.016,-41.504,-42.480,-50.293,0.000
1688548423.502,-46.875,-43.457,-40.039,-62.012,0.000
1688548423.506,-41.992,-38.574,-37.598,-49.316,0.000
1688548423.510,-39.551,-34.180,-41.992,-34.668,0.000
1688548423.514,-37.598,-30.273,-44.434,-39.062,0.000
1688548423.518,-42.969,-35.156,-48.340,-52.246,0.000
1688548423.522,-41.992,-46.875,-43.457,-46.387,0.000
1688548423.526,-38.086,-50.781,-48.828,-35.645,0.000
1688548423.529,-31.250,-50.293,-44.922,-28.320,0.000
1688548423.533,-29.297,-50.781,-33.203,-36.133,0.000
1688548423.537,-38.574,-54.688,-40.039,-44.434,0.000
1688548423.541,-38.086,-58.105,-35.645,-46.387,0.000
1688548423.545,-42.969,-56.152,-34.180,-49.316,0.000
1688548423.549,-41.016,-52.246,-41.016,-40.527,0.000
1688548423.553,-32.227,-44.434,-43.457,-36.133,0.000
1688548423.557,-34.668,-36.133,-39.551,-34.668,0.000
1688548423.561,-40.039,-36.133,-29.297,-36.621,0.000
1688548423.565,-44.922,-40.527,-22.461,-43.945,0.000
1688548423.568,-43.457,-38.574,-19.531,-45.898,0.000
1688548423.572,-32.715,-29.297,-27.344,-27.832,0.000
1688548423.576,-29.297,-20.020,-28.320,-30.762,0.000
1688548423.580,-33.691,-24.902,-13.184,-53.223,0.000
1688548423.584,-36.621,-37.598,-18.066,-52.246,0.000
1688548423.588,-40.039,-44.922,-26.855,-49.316,0.000
1688548423.592,-36.621,-47.363,-14.160,-48.828,0.000
1688548423.596,-34.180,-42.480,-10.254,-51.270,0.000
1688548423.600,-41.992,-36.133,-19.531,-58.105,0.000
1688548423.604,-36.133,-30.273,-11.719,-55.176,0.000
1688548423.608,-23.438,-32.227,-8.301,-41.016,0.000
1688548423.611,-22.461,-47.363,-15.137,-34.668,0.000
1688548423.615,-36.621,-54.688,-22.949,-46.387,0.000
1688548423.619,-53.223,-55.664,-23.438,-56.641,0.000
1688548423.623,-64.453,-54.688,-17.578,-71.289,0.000
1688548423.627,-57.129,-58.105,-23.926,-62.012,0.000
1688548423.631,-40.527,-63.965,-16.113,-47.852,0.000
1688548423.635,-47.363,-63.477,-7.812,-52.246,0.000
1688548423.639,-60.547,-64.453,-20.996,-62.988,0.000
1688548423.643,-58.105,-65.918,-35.645,-62.988,0.000
1688548423.647,-46.875,-64.453,-32.715,-52.734,0.000
1688548423.650,-43.945,-58.594,-34.668,-50.293,0.000
1688548423.654,-46.387,-48.828,-41.504,-38.086,0.000
1688548423.658,-45.410,-43.945,-43.457,-40.527,0.000
1688548423.662,-42.480,-41.504,-47.363,-46.875,0.000
1688548423.666,-43.945,-41.504,-40.527,-51.758,0.000
1688548423.670,-41.504,-46.875,-35.645,-54.199,0.000
1688548423.674,-25.391,-49.316,-43.945,-40.039,0.000
1688548423.678,-22.461,-53.711,-46.875,-44.922,0.000
1688548423.682,-26.367,-55.664,-38.574,-53.711,0.000
1688548423.686,-32.715,-43.457,-38.574,-48.828,0.000
1688548423.690,-25.391,-31.738,-38.086,-38.574,0.000
1688548423.693,-18.066,-30.762,-26.367,-36.133,0.000
1688548423.697,-32.227,-29.297,-23.438,-43.457,0.000
1688548423.701,-49.805,-35.156,-30.273,-57.129,0.000
1688548423.705,-49.805,-41.992,-37.598,-57.617,0.000
1688548423.709,-47.363,-47.363,-32.227,-46.387,0.000
1688548423.713,-51.270,-51.758,-22.949,-50.293,0.000
1688548423.717,-44.922,-55.176,-31.250,-56.152,0.000
1688548423.721,-49.316,-64.941,-41.016,-62.012,0.000
1688548423.725,-49.316,-57.617,-40.527,-62.500,0.000
1688548423.729,-41.992,-57.617,-41.016,-55.664,0.000
1688548423.733,-50.293,-72.266,-41.992,-51.758,0.000
1688548423.736,-47.363,-67.871,-31.250,-53.223,0.000
1688548423.740,-43.945,-70.801,-16.113,-50.293,0.000
1688548423.744,-46.387,-80.566,-0.488,-49.805,0.000
1688548423.748,-40.039,-80.078,3.906,-52.246,0.000
1688548423.752,-38.574,-83.984,-1.953,-44.922,0.000
1688548423.756,-48.828,-88.379,-4.395,-47.363,0.000
1688548423.760,-50.293,-74.219,-5.371,-49.805,0.000
1688548423.764,-43.457,-64.941,-14.648,-49.316,0.000
1688548423.768,-42.969,-67.871,-23.926,-48.340,0.000
1688548423.772,-34.668,-66.406,-14.160,-40.039,0.000
1688548423.775,-29.785,-72.754,-7.324,-35.156,0.000
1688548423.779,-48.340,-79.590,-26.367,-51.270,0.000
1688548423.783,-58.594,-72.266,-33.691,-64.941,0.000
1688548423.787,-57.129,-70.312,-26.855,-62.500,0.000
1688548423.791,-62.988,-65.430,-28.320,-61.035,0.000
1688548423.795,-63.477,-61.523,-30.762,-62.500,0.000
1688548423.799,-54.688,-67.871,-31.250,-68.848,0.000
1688548423.803,-57.129,-74.707,-30.762,-74.707,0.000
1688548423.807,-50.781,-77.637,-28.320,-71.777,0.000
1688548423.811,-40.527,-75.195,-31.250,-63.477,0.000
1688548423.815,-38.574,-74.707,-29.785,-57.617,0.000
1688548423.818,-48.340,-71.289,-21.973,-65.918,0.000
1688548423.822,-61.523,-62.012,-21.973,-57.617,0.000
1688548423.826,-59.082,-53.711,-26.855,-51.758,0.000
1688548423.830,-49.316,-50.293,-29.297,-48.340,0.000
1688548423.834,-37.109,-49.316,-17.578,-34.668,0.000
1688548423.838,-39.551,-49.805,-15.625,-43.945,0.000
1688548423.842,-54.688,-52.734,-26.367,-53.223,0.000
1688548423.846,-63.477,-53.223,-27.832,-52.734,0.000
1688548423.850,-57.617,-56.641,-23.926,-49.316,0.000
1688548423.854,-44.922,-61.523,-23.926,-48.340,0.000
1688548423.858,-42.969,-69.824,-36.133,-49.805,0.000
1688548423.861,-45.410,-75.195,-28.809,-52.734,0.000
1688548423.865,-45.410,-69.824,-20.508,-62.500,0.000
1688548423.869,-41.992,-63.477,-41.992,-59.082,0.000
1688548423.873,-32.715,-61.035,-45.898,-44.922,0.000
1688548423.877,-36.621,-59.570,-31.250,-47.852,0.000
1688548423.881,-48.828,-55.664,-43.457,-54.199,0.000
1688548423.885,-46.875,-55.664,-49.805,-56.641,0.000
1688548423.889,-36.621,-53.711,-34.180,-53.223,0.000
1688548423.893,-36.621,-53.711,-31.738,-49.805,0.000
1688548423.897,-44.922,-56.641,-33.691,-51.270,0.000
1688548423.900,-52.246,-54.688,-32.227,-53.223,0.000
1688548423.904,-59.082,-50.293,-28.809,-52.246,0.000
1688548423.908,-55.176,-51.270,-14.648,-47.363,0.000
1688548423.912,-44.434,-52.246,-14.160,-44.922,0.000
1688548423.916,-39.551,-55.664,-17.578,-51.270,0.000
1688548423.920,-48.340,-58.594,-16.113,-61.523,0.000
1688548423.924,-53.223,-56.641,-22.949,-58.105,0.000
1688548423.928,-45.410,-55.176,-24.902,-46.387,0.000
1688548423.932,-32.227,-43.945,-20.020,-28.320,0.000
1688548423.936,-26.855,-41.992,-25.391,-26.855,0.000
1688548423.940,-27.344,-43.945,-33.691,-32.227,0.000
1688548423.943,-32.715,-37.598,-34.180,-44.922,0.000
1688548423.947,-36.621,-41.992,-48.340,-38.574,0.000
1688548423.951,-31.250,-36.133,-41.992,-26.367,0.000
1688548423.955,-38.086,-34.180,-31.250,-41.992,0.000
1688548423.959,-44.922,-49.805,-33.691,-44.922,0.000
1688548423.963,-42.480,-49.805,-24.414,-47.363,0.000
1688548423.967,-37.109,-39.062,-8.301,-47.363,0.000
1688548423.971,-27.344,-31.738,6.836,-40.527,0.000
1688548423.975,-23.926,-41.992,-0.488,-38.086,0.000
1688548423.979,-25.879,-47.852,3.418,-37.109,0.000
1688548423.983,-31.738,-38.574,5.371,-45.410,0.000
1688548423.986,-41.992,-37.109,-12.207,-51.758,0.000
1688548423.990,-38.086,-40.527,-23.926,-47.363,0.000
1688548423.994,-37.109,-35.156,-22.461,-39.551,0.000
1688548423.998,-42.480,-28.809,-6.348,-41.504,0.000
1688548424.002,-40.527,-29.297,-5.371,-53.711,0.000
1688548424.006,-39.062,-20.996,-15.625,-47.852,0.000
1688548424.010,-29.785,-21.973,-16.602,-35.645,0.000
1688548424.014,-18.066,-39.062,-1.953,-22.461,0.000
1688548424.018,-30.762,-46.875,9.766,-27.832,0.000
1688548424.022,-54.199,-42.480,15.137,-58.105,0.000
1688548424.025,-53.223,-45.410,32.227,-62.988,0.000
1688548424.029,-32.227,-54.688,41.992,-46.875,0.000
1688548424.033,-21.484,-60.059,43.945,-35.645,0.000
1688548424.037,-24.414,-62.500,42.480,-33.691,0.000
1688548424.041,-37.598,-64.453,46.387,-44.922,0.000
1688548424.045,-40.527,-69.824,54.688,-48.828,0.000
1688548424.049,-28.809,-68.359,41.504,-39.551,0.000
1688548424.053,-24.414,-62.988,33.203,-31.250,0.000
1688548424.057,-28.320,-69.824,41.016,-35.156,0.000
1688548424.061,-22.949,-68.848,49.316,-40.039,0.000
1688548424.065,-26.855,-67.871,42.480,-44.434,0.000
1688548424.068,-30.273,-75.195,50.293,-35.156,0.000
1688548424.072,-17.578,-67.383,61.523,-20.508,0.000
1688548424.076,-23.438,-66.406,49.316,-22.949,0.000
1688548424.080,-28.809,-65.430,38.086,-30.762,0.000
1688548424.084,-28.320,-58.105,29.297,-43.457,0.000
1688548424.088,-23.438,-50.293,34.668,-40.527,0.000
1688548424.092,-14.648,-49.316,39.062,-24.414,0.000
1688548424.096,-20.020,-48.340,28.320,-23.926,0.000
1688548424.100,-30.273,-40.527,33.691,-27.832,0.000
1688548424.104,-38.574,-33.203,50.293,-34.668,0.000
1688548424.108,-31.738,-28.809,53.223,-30.762,0.000
1688548424.111,-20.508,-26.855,52.246,-22.461,0.000
1688548424.115,-27.832,-27.344,49.805,-27.832,0.000
1688548424.119,-37.598,-30.273,52.246,-33.691,0.000
1688548424.123,-38.086,-22.949,49.805,-31.738,0.000
1688548424.127,-34.668,-17.578,37.109,-30.273,0.000
1688548424.131,-33.203,-19.531,30.273,-24.902,0.000
1688548424.135,-28.809,-18.066,32.227,-18.066,0.000
1688548424.139,-22.949,-16.602,28.809,-22.949,0.000
1688548424.143,-44.922,-15.625,16.602,-36.133,0.000
1688548424.147,-50.781,-18.066,24.414,-41.992,0.000
1688548424.150,-37.598,-13.184,30.273,-31.250,0.000
1688548424.154,-44.434,-5.859,24.902,-26.855,0.000
1688548424.158,-34.180,-8.301,30.273,-28.809,0.000
1688548424.162,-28.320,-8.789,35.645,-33.691,0.000
1688548424.166,-38.086,-15.137,23.926,-45.410,0.000
1688548424.170,-32.227,-25.879,17.578,-39.551,0.000
1688548424.174,-26.855,-36.133,25.391,-31.738,0.000
1688548424.178,-26.855,-50.781,31.250,-36.133,0.000
1688548424.182,-30.273,-47.852,32.715,-46.875,0.000
1688548424.186,-41.504,-42.969,17.090,-47.363,0.000
1688548424.190,-46.875,-45.898,12.207,-43.945,0.000
1688548424.193,-40.527,-40.039,21.484,-35.156,0.000
1688548424.197,-32.227,-40.527,11.719,-31.250,0.000
1688548424.201,-36.621,-54.199,3.906,-40.527,0.000
1688548424.205,-38.574,-50.781,-2.441,-51.270,0.000
1688548424.209,-38.574,-47.852,1.465,-58.105,0.000
1688548424.213,-43.945,-60.547,-6.348,-51.758,0.000
1688548424.217,-56.152,-76.172,-23.926,-58.105,0.000
1688548424.221,-68.359,-91.797,-27.832,-70.312,0.000
1688548424.225,-73.242,-92.285,-25.391,-75.195,0.000
1688548424.229,-69.824,-86.426,-24.414,-80.078,0.000
1688548424.233,-61.523,-84.961,-42.480,-71.289,0.000
1688548424.236,-56.152,-86.914,-38.574,-68.848,0.000
1688548424.240,-48.340,-72.754,-21.973,-76.660,0.000
1688548424.244,-47.363,-69.336,-20.508,-58.105,0.000
1688548424.248,-44.434,-75.195,-22.461,-41.016,0.000
1688548424.252,-47.852,-62.988,-27.832,-51.758,0.000
1688548424.256,-49.316,-52.734,-23.438,-68.848,0.000
1688548424.260,-47.852,-46.875,-22.461,-70.801,0.000
1688548424.264,-57.129,-43.945,-28.320,-64.453,0.000
1688548424.268,-54.199,-38.086,-20.020,-66.895,0.000
1688548424.272,-38.574,-30.762,-8.789,-62.500,0.000
1688548424.275,-29.785,-29.785,-13.184,-47.852,0.000
1688548424.279,-38.086,-22.461,-12.207,-44.922,0.000
1688548424.283,-40.039,-8.789,-1.465,-52.734,0.000
1688548424.287,-38.086,-12.207,-6.836,-42.480,0.000
1688548424.291,-42.480,-23.438,-9.766,-46.387,0.000
1688548424.295,-27.344,-21.973,-5.371,-44.434,0.000
1688548424.299,-22.461,-19.043,-6.348,-41.992,0.000
1688548424.303,-36.621,-19.531,-1.953,-47.852,0.000
1688548424.307,-38.086,-22.949,6.836,-41.016,0.000
1688548424.311,-32.227,-25.879,15.137,-35.156,0.000
1688548424.315,-29.297,-21.973,18.555,-37.598,0.000
1688548424.318,-28.809,-20.996,16.602,-38.574,0.000
1688548424.322,-29.785,-28.320,13.672,-34.180,0.000
1688548424.326,-27.344,-30.762,22.949,-39.551,0.000
1688548424.330,-25.879,-29.297,35.645,-46.875,0.000
1688548424.334,-31.250,-28.320,23.438,-37.109,0.000
1688548424.338,-36.133,-25.391,13.184,-30.273,0.000
1688548424.342,-41.016,-25.391,20.996,-42.480,0.000
1688548424.346,-40.039,-24.902,17.090,-50.293,0.000
1688548424.350,-30.273,-23.438,0.488,-41.992,0.000
1688548424.354,-36.133,-25.391,-9.766,-41.016,0.000
1688548424.358,-39.062,-26.367,-8.301,-35.645,0.000
1688548424.361,-41.504,-27.344,-0.977,-34.668,0.000
1688548424.365,-40.039,-33.203,2.930,-35.156,0.000
1688548424.369,-25.879,-37.109,9.277,-26.855,0.000
1688548424.373,-26.367,-43.457,14.648,-22.461,0.000
1688548424.377,-33.203,-62.500,-6.348,-31.250,0.000
1688548424.381,-32.715,-66.895,-7.812,-42.969,0.000
